size_label,M,N,K,G,T,instance_id,instance_index,instance_seed,budget_sec,solver,solver_seed,objective,runtime_sec,greedy_obj,gap_vs_greedy_pct,iterations,generations,local_searches,local_search_time_sec,error
200x200,200,200,400,8,287,CMP_s2000006_M200_N200_G8,6,2000006,120.0,alns_tabu,0,27010.0,120.0601342709997,28045.0,0.0,190,,1,30.59210317299585,
200x200,200,200,400,8,287,CMP_s2000006_M200_N200_G8,6,2000006,120.0,ga_tabu,0,27113.0,122.70845169799577,28045.0,0.0,,1,1,,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,10.0,alns,0,118889.0,10.045994619998964,121764.0,0.0,24,,,,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,10.0,alns_tabu,0,118379.0,10.087082237005234,121764.0,0.0,17,,1,3.093194771994604,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,10.0,ga_tabu,0,119138.0,13.177664832997834,121764.0,0.0,,1,1,,
200x200,200,200,400,10,239,CMP_s2000008_M200_N200_G10,8,2000008,60.0,alns,0,22552.0,60.12647985199874,23066.0,0.0,102,,,,
200x200,200,200,400,10,239,CMP_s2000008_M200_N200_G10,8,2000008,60.0,alns_tabu,0,22537.0,60.04254121200938,23066.0,0.0,84,,1,15.394595177000156,
200x200,200,200,400,10,239,CMP_s2000008_M200_N200_G10,8,2000008,60.0,ga_tabu,0,22090.0,63.29661879700143,23066.0,0.0,,1,1,,
200x200,200,200,400,9,265,CMP_s2000007_M200_N200_G9,7,2000007,120.0,alns,0,25190.0,120.17359835001116,25560.0,0.0,216,,,,
200x200,200,200,400,9,265,CMP_s2000007_M200_N200_G9,7,2000007,120.0,alns_tabu,0,25117.0,120.05728106100287,25560.0,0.0,189,,1,31.007464082009392,
200x200,200,200,400,9,265,CMP_s2000007_M200_N200_G9,7,2000007,120.0,ga_tabu,0,24357.0,123.03564933400776,25560.0,0.0,,1,1,,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,60.0,alns,0,118166.0,60.03407308799797,121764.0,0.0,146,,,,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,60.0,alns_tabu,0,118045.0,60.04130287900625,121764.0,0.0,125,,1,15.420868619999965,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,60.0,ga_tabu,0,117049.0,62.94099297100911,121764.0,0.0,,1,1,,
200x200,200,200,400,10,239,CMP_s2000008_M200_N200_G10,8,2000008,120.0,alns,0,22517.0,120.05809925000358,23066.0,0.0,220,,,,
200x200,200,200,400,10,239,CMP_s2000008_M200_N200_G10,8,2000008,120.0,alns_tabu,0,22252.0,120.08040140499361,23066.0,0.0,230,,1,30.805846771996585,
200x200,200,200,400,10,239,CMP_s2000008_M200_N200_G10,8,2000008,120.0,ga_tabu,0,21915.0,122.03043884699582,23066.0,0.0,,1,1,,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,120.0,alns,0,117650.0,120.05611558600503,121764.0,0.0,308,,,,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,120.0,alns_tabu,0,117953.0,120.03240407799603,121764.0,0.0,319,,1,30.02686639899912,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,120.0,ga_tabu,0,116649.0,121.33075774399913,121764.0,0.0,,1,3,,
